# Energie (MeV)	µ/rho (cm²/g)	µen/rho (cm²/g)
7.320296e-03	2.786551e+04	2.786146e+04
7.693817e-03	2.786551e+04	2.786146e+04
8.086397e-03	2.786551e+04	2.786146e+04
8.499009e-03	2.786551e+04	2.786146e+04
8.932674e-03	2.786551e+04	2.786146e+04
9.388468e-03	2.786551e+04	2.786146e+04
9.867518e-03	2.786551e+04	2.786146e+04
1.037101e-02	2.786551e+04	2.786146e+04
1.090020e-02	2.786551e+04	2.786146e+04
1.145638e-02	2.786551e+04	2.786146e+04
1.204095e-02	2.786551e+04	2.786146e+04
1.265535e-02	2.786551e+04	2.786146e+04
1.330109e-02	2.786551e+04	2.786146e+04
1.397978e-02	2.786551e+04	2.786146e+04
1.469311e-02	2.786551e+04	2.786146e+04
1.544283e-02	2.786551e+04	2.786146e+04
1.623081e-02	2.786551e+04	2.786146e+04
1.705899e-02	2.786551e+04	2.786146e+04
1.792943e-02	2.786551e+04	2.786146e+04
1.884429e-02	2.786551e+04	2.786146e+04
1.980583e-02	2.786551e+04	2.786146e+04
2.081643e-02	2.786551e+04	2.786146e+04
2.187859e-02	2.786551e+04	2.786146e+04
2.299496e-02	2.786551e+04	2.786146e+04
2.416828e-02	2.786551e+04	2.786146e+04
2.540148e-02	2.786551e+04	2.786146e+04
2.669760e-02	2.786551e+04	2.786146e+04
2.805986e-02	2.786551e+04	2.786146e+04
2.949162e-02	2.786551e+04	2.786146e+04
3.099645e-02	2.786551e+04	2.786146e+04
3.257805e-02	2.786551e+04	2.786146e+04
3.424036e-02	2.786551e+04	2.786146e+04
3.598749e-02	2.786551e+04	2.786146e+04
3.782377e-02	2.786551e+04	2.786146e+04
3.975374e-02	2.786551e+04	2.786146e+04
4.178219e-02	2.786551e+04	2.786146e+04
4.391414e-02	2.786551e+04	2.786146e+04
4.615488e-02	2.786551e+04	2.786146e+04
4.850995e-02	2.786551e+04	2.786146e+04
5.098519e-02	2.786551e+04	2.786146e+04
5.358673e-02	2.786551e+04	2.786146e+04
5.632102e-02	2.786551e+04	2.786146e+04
5.919482e-02	2.786551e+04	2.786146e+04
6.221526e-02	2.786551e+04	2.786146e+04
6.538982e-02	2.786551e+04	2.786146e+04
6.872636e-02	2.786551e+04	2.786146e+04
7.223315e-02	2.786551e+04	2.786146e+04
7.591888e-02	2.786551e+04	2.786146e+04
7.979267e-02	2.786551e+04	2.786146e+04
8.386413e-02	2.786551e+04	2.786146e+04
8.814333e-02	2.786551e+04	2.786146e+04
9.264088e-02	2.786551e+04	2.786146e+04
9.736792e-02	2.786551e+04	2.786146e+04
1.023362e-01	2.721889e+04	2.721484e+04
1.075579e-01	2.587596e+04	2.587191e+04
1.130461e-01	2.459929e+04	2.459524e+04
1.188143e-01	2.338561e+04	2.338157e+04
1.248769e-01	2.223183e+04	2.222779e+04
1.312487e-01	2.113703e+04	2.113299e+04
1.379458e-01	2.009620e+04	2.009215e+04
1.449845e-01	1.910662e+04	1.910258e+04
1.523824e-01	1.807777e+04	1.807372e+04
1.601578e-01	1.692589e+04	1.692185e+04
1.683299e-01	1.584743e+04	1.584339e+04
1.769190e-01	1.483852e+04	1.483448e+04
1.859464e-01	1.389663e+04	1.389260e+04
1.954344e-01	1.301455e+04	1.301051e+04
2.054065e-01	1.210005e+04	1.209602e+04
2.158874e-01	1.117913e+04	1.117510e+04
2.269032e-01	1.032833e+04	1.032430e+04
2.384810e-01	9.542297e+03	9.538271e+03
2.506496e-01	8.816098e+03	8.812074e+03
2.634391e-01	8.144993e+03	8.140972e+03
2.768812e-01	7.524997e+03	7.520978e+03
2.910091e-01	6.952219e+03	6.948202e+03
3.058580e-01	6.392906e+03	6.388893e+03
3.214645e-01	5.835261e+03	5.831253e+03
3.378674e-01	5.326288e+03	5.322285e+03
3.551072e-01	4.861839e+03	4.857841e+03
3.732267e-01	4.438141e+03	4.434148e+03
3.922708e-01	4.051397e+03	4.047409e+03
4.122865e-01	3.686544e+03	3.682563e+03
4.333236e-01	3.347653e+03	3.343680e+03
4.554341e-01	1.468398e+04	1.468002e+04
4.786728e-01	2.474846e+04	2.474450e+04
5.030973e-01	2.255760e+04	2.255365e+04
5.287681e-01	2.024054e+04	2.023660e+04
5.557487e-01	1.816186e+04	1.815794e+04
5.841060e-01	1.881855e+04	1.881464e+04
6.139102e-01	1.686995e+04	1.686605e+04
6.452353e-01	1.511753e+04	1.511365e+04
6.781586e-01	1.354175e+04	1.353788e+04
7.127620e-01	1.210067e+04	1.209681e+04
7.491309e-01	1.076806e+04	1.076423e+04
7.873557e-01	9.582255e+03	9.578435e+03
8.275308e-01	8.518951e+03	8.515153e+03
8.697559e-01	7.570280e+03	7.566508e+03
9.141356e-01	6.803779e+03	6.800031e+03
9.607797e-01	6.268367e+03	6.264644e+03
1.009804e+00	5.725034e+03	5.721338e+03
1.061330e+00	5.045283e+03	5.041620e+03
1.115484e+00	4.446285e+03	4.442655e+03
1.172402e+00	3.918445e+03	3.914849e+03
1.232225e+00	3.453310e+03	3.449750e+03
1.295099e+00	3.043430e+03	3.039905e+03
1.361182e+00	2.682239e+03	2.678752e+03
1.430637e+00	2.363952e+03	2.360506e+03
1.503636e+00	2.083041e+03	2.079636e+03
1.580360e+00	1.828124e+03	1.824765e+03
1.660998e+00	1.604442e+03	1.601129e+03
1.745751e+00	1.408165e+03	1.404901e+03
1.834829e+00	1.235934e+03	1.232722e+03
1.928452e+00	1.084804e+03	1.081645e+03
2.026852e+00	9.513365e+02	9.482323e+02
2.130273e+00	8.322897e+02	8.292416e+02
2.238971e+00	7.281732e+02	7.251827e+02
2.353216e+00	6.371131e+02	6.341818e+02
2.473289e+00	5.574708e+02	5.546003e+02
2.599490e+00	4.878133e+02	4.850052e+02
2.732130e+00	4.268875e+02	4.241434e+02
2.871538e+00	3.735973e+02	3.709190e+02
3.018059e+00	3.268809e+02	3.242698e+02
3.172057e+00	2.853691e+02	2.828267e+02
3.333913e+00	2.491525e+02	2.466803e+02
3.504027e+00	2.175543e+02	2.151535e+02
3.682821e+00	1.899844e+02	1.876560e+02
3.870739e+00	1.659280e+02	1.636728e+02
4.068245e+00	1.448520e+02	1.426707e+02
4.275829e+00	1.263285e+02	1.242216e+02
4.494005e+00	1.101905e+02	1.081582e+02
4.723313e+00	9.612973e+01	9.417198e+01
4.964322e+00	8.387783e+01	8.199436e+01
5.217629e+00	6.423647e+02	6.405550e+02
5.483860e+00	5.693762e+02	5.676394e+02
5.763676e+00	4.903167e+02	4.886516e+02
6.057770e+00	4.199514e+02	4.183563e+02
6.366871e+00	3.635176e+02	3.619908e+02
6.691743e+00	3.177511e+02	3.162907e+02
7.033192e+00	2.795785e+02	2.781820e+02
7.392063e+00	2.468294e+02	2.454948e+02
7.769246e+00	2.179670e+02	2.166917e+02
8.165675e+00	1.919252e+02	1.907067e+02
8.582332e+00	1.682882e+02	1.671240e+02
9.020249e+00	1.470881e+02	1.459759e+02
9.480511e+00	1.282881e+02	1.272253e+02
9.964258e+00	1.117794e+02	1.107638e+02
1.047269e+01	9.739029e+01	9.641978e+01
1.100706e+01	8.486106e+01	8.393359e+01
1.156870e+01	7.394238e+01	7.305614e+01
1.215900e+01	6.442052e+01	6.357391e+01
1.277942e+01	5.611190e+01	5.530345e+01
1.343149e+01	4.885853e+01	4.808687e+01
1.411684e+01	4.252414e+01	4.178803e+01
1.483716e+01	3.699100e+01	3.628927e+01
1.559423e+01	3.215766e+01	3.148918e+01
1.638993e+01	2.793919e+01	2.730281e+01
1.722623e+01	2.426170e+01	2.365622e+01
1.810521e+01	2.105933e+01	2.048353e+01
1.902904e+01	1.827356e+01	1.772617e+01
2.000000e+01	1.585246e+01	1.533223e+01
