# Energie (MeV)	µ/rho (cm²/g)	µen/rho (cm²/g)
9.736792e-02	1.336265e+04	1.335946e+04
1.023362e-01	1.296095e+04	1.295775e+04
1.075579e-01	1.213584e+04	1.213264e+04
1.130461e-01	1.136327e+04	1.136007e+04
1.188143e-01	1.063990e+04	1.063670e+04
1.248769e-01	9.893398e+03	9.890203e+03
1.312487e-01	9.183057e+03	9.179863e+03
1.379458e-01	8.523729e+03	8.520536e+03
1.449845e-01	7.890287e+03	7.887093e+03
1.523824e-01	8.016939e+03	8.013746e+03
1.601578e-01	9.984962e+03	9.981769e+03
1.683299e-01	9.143448e+04	9.143129e+04
1.769190e-01	8.422707e+04	8.422388e+04
1.859464e-01	7.598271e+04	7.597953e+04
1.954344e-01	7.053540e+04	7.053222e+04
2.054065e-01	6.580465e+04	6.580147e+04
2.158874e-01	6.165580e+04	6.165262e+04
2.269032e-01	5.776855e+04	5.776536e+04
2.384810e-01	5.969270e+04	5.968952e+04
2.506496e-01	5.472411e+04	5.472093e+04
2.634391e-01	5.001048e+04	5.000730e+04
2.768812e-01	4.570288e+04	4.569971e+04
2.910091e-01	4.176634e+04	4.176316e+04
3.058580e-01	3.791694e+04	3.791377e+04
3.214645e-01	3.406560e+04	3.406243e+04
3.378674e-01	3.060548e+04	3.060231e+04
3.551072e-01	2.749728e+04	2.749412e+04
3.732267e-01	2.470573e+04	2.470257e+04
3.922708e-01	2.219762e+04	2.219446e+04
4.122865e-01	1.983839e+04	1.983523e+04
4.333236e-01	1.766926e+04	1.766611e+04
4.554341e-01	1.573739e+04	1.573425e+04
4.786728e-01	1.401690e+04	1.401376e+04
5.030973e-01	1.247971e+04	1.247658e+04
5.287681e-01	1.108087e+04	1.107775e+04
5.557487e-01	9.838954e+03	9.835838e+03
5.841060e-01	8.736574e+03	8.733465e+03
6.139102e-01	7.743614e+03	7.740514e+03
6.452353e-01	6.848907e+03	6.845818e+03
6.781586e-01	6.056899e+03	6.053822e+03
7.127620e-01	5.353064e+03	5.349999e+03
7.491309e-01	4.725877e+03	4.722824e+03
7.873557e-01	4.172213e+03	4.169171e+03
8.275308e-01	3.678639e+03	3.675613e+03
8.697559e-01	3.241498e+03	3.238490e+03
9.141356e-01	2.884563e+03	2.881574e+03
9.607797e-01	2.622893e+03	2.619922e+03
1.009804e+00	2.368112e+03	2.365160e+03
1.061330e+00	2.076730e+03	2.073804e+03
1.115484e+00	1.821239e+03	1.818340e+03
1.172402e+00	1.597217e+03	1.594345e+03
1.232225e+00	1.400787e+03	1.397943e+03
1.295099e+00	1.228550e+03	1.225735e+03
1.361182e+00	1.077524e+03	1.074741e+03
1.430637e+00	9.450971e+02	9.423476e+02
1.503636e+00	8.288663e+02	8.261531e+02
1.580360e+00	7.250762e+02	7.224020e+02
1.660998e+00	6.343128e+02	6.316803e+02
1.745751e+00	5.549401e+02	5.523517e+02
1.834829e+00	4.855273e+02	4.829855e+02
1.928452e+00	4.248236e+02	4.223306e+02
2.026852e+00	3.715731e+02	3.691308e+02
2.130273e+00	3.246357e+02	3.222461e+02
2.238971e+00	2.836518e+02	2.813164e+02
2.353216e+00	2.478651e+02	2.455854e+02
2.473289e+00	2.067969e+03	2.065746e+03
2.599490e+00	1.854964e+03	1.852799e+03
2.732130e+00	1.661503e+03	1.659396e+03
2.871538e+00	1.483950e+03	1.481901e+03
3.018059e+00	1.319679e+03	1.317690e+03
3.172057e+00	1.167566e+03	1.165636e+03
3.333913e+00	1.028501e+03	1.026630e+03
3.504027e+00	9.030385e+02	9.012262e+02
3.682821e+00	7.911429e+02	7.893884e+02
3.870739e+00	6.923393e+02	6.906417e+02
4.068245e+00	6.058455e+02	6.042037e+02
4.275829e+00	5.304003e+02	5.288131e+02
4.494005e+00	4.644027e+02	4.628688e+02
4.723313e+00	4.064938e+02	4.050118e+02
4.964322e+00	3.555499e+02	3.541185e+02
5.217629e+00	3.106582e+02	3.092759e+02
5.483860e+00	2.711541e+02	2.698195e+02
5.763676e+00	2.364726e+02	2.351846e+02
6.057770e+00	2.060906e+02	2.048480e+02
6.366871e+00	1.795176e+02	1.783194e+02
6.691743e+00	1.562906e+02	1.551359e+02
7.033192e+00	1.359988e+02	1.348867e+02
7.392063e+00	1.182805e+02	1.172105e+02
7.769246e+00	1.028176e+02	1.017889e+02
8.165675e+00	8.932977e+01	8.834187e+01
8.582332e+00	7.757177e+01	7.662406e+01
9.020249e+00	6.732884e+01	6.642074e+01
9.480511e+00	5.841155e+01	5.754244e+01
9.964258e+00	5.065319e+01	4.982243e+01
1.047269e+01	4.390752e+01	4.311439e+01
1.100706e+01	3.804565e+01	3.728927e+01
1.156870e+01	3.295477e+01	3.223410e+01
1.215900e+01	2.853602e+01	2.784987e+01
1.277942e+01	2.470280e+01	2.404988e+01
1.343149e+01	2.137932e+01	2.075825e+01
1.411684e+01	1.849930e+01	1.790864e+01
1.483716e+01	1.600482e+01	1.544310e+01
1.559423e+01	1.384527e+01	1.331099e+01
1.638993e+01	1.197649e+01	1.146815e+01
1.722623e+01	1.035998e+01	9.876070e+00
1.810521e+01	8.962208e+00	8.501254e+00
1.902904e+01	7.754048e+00	7.314591e+00
2.000000e+01	6.710166e+00	6.290795e+00
