# Energie (MeV)	µ/rho (cm²/g)	µen/rho (cm²/g)
1.248769e-01	1.934620e+04	1.933484e+04
1.312487e-01	1.934323e+04	1.933187e+04
1.379458e-01	1.934028e+04	1.932891e+04
1.449845e-01	1.933732e+04	1.932596e+04
1.523824e-01	1.921413e+04	1.920277e+04
1.601578e-01	1.883632e+04	1.882496e+04
1.683299e-01	1.846594e+04	1.845458e+04
1.769190e-01	1.814101e+04	1.812966e+04
1.859464e-01	1.889443e+04	1.888308e+04
1.954344e-01	1.926253e+04	1.925118e+04
2.054065e-01	1.864493e+04	1.863358e+04
2.158874e-01	1.770136e+04	1.769001e+04
2.269032e-01	1.680556e+04	1.679422e+04
2.384810e-01	1.595513e+04	1.594379e+04
2.506496e-01	1.514774e+04	1.513641e+04
2.634391e-01	1.438097e+04	1.436964e+04
2.768812e-01	1.365304e+04	1.364171e+04
2.910091e-01	1.296198e+04	1.295066e+04
3.058580e-01	1.230974e+04	1.229843e+04
3.214645e-01	1.169605e+04	1.168474e+04
3.378674e-01	1.111297e+04	1.110167e+04
3.551072e-01	1.168167e+04	1.167038e+04
3.732267e-01	1.106824e+04	1.105696e+04
3.922708e-01	1.059179e+04	1.058051e+04
4.122865e-01	9.987147e+03	9.975877e+03
4.333236e-01	9.387752e+03	9.376495e+03
4.554341e-01	8.822747e+03	8.811503e+03
4.786728e-01	8.286989e+03	8.275756e+03
5.030973e-01	8.217088e+03	8.205867e+03
5.287681e-01	7.630811e+03	7.619606e+03
5.557487e-01	7.086620e+03	7.075432e+03
5.841060e-01	6.581999e+03	6.570827e+03
6.139102e-01	6.089535e+03	6.078383e+03
6.452353e-01	5.608263e+03	5.597136e+03
6.781586e-01	5.166453e+03	5.155353e+03
7.127620e-01	4.752621e+03	4.741545e+03
7.491309e-01	4.360553e+03	4.349502e+03
7.873557e-01	4.000900e+03	3.989873e+03
8.275308e-01	3.654835e+03	3.643842e+03
8.697559e-01	3.331861e+03	3.320904e+03
9.141356e-01	3.110361e+03	3.099441e+03
9.607797e-01	3.058487e+03	3.047604e+03
1.009804e+00	2.959521e+03	2.948678e+03
1.061330e+00	2.681000e+03	2.670206e+03
1.115484e+00	2.428777e+03	2.418033e+03
1.172402e+00	2.200368e+03	2.189676e+03
1.232225e+00	1.993523e+03	1.982884e+03
1.295099e+00	1.806205e+03	1.795621e+03
1.361182e+00	1.636569e+03	1.626044e+03
1.430637e+00	1.482944e+03	1.472481e+03
1.503636e+00	1.343600e+03	1.333204e+03
1.580360e+00	4.522753e+03	4.512427e+03
1.660998e+00	4.254947e+03	4.244698e+03
1.745751e+00	4.003022e+03	3.992854e+03
1.834829e+00	3.766932e+03	3.756850e+03
1.928452e+00	3.544865e+03	3.534873e+03
2.026852e+00	3.680050e+03	3.670153e+03
2.130273e+00	3.276646e+03	3.266850e+03
2.238971e+00	3.103899e+03	3.094209e+03
2.353216e+00	2.769995e+03	2.760416e+03
2.473289e+00	2.576120e+03	2.566658e+03
2.599490e+00	2.293073e+03	2.283735e+03
2.732130e+00	2.041206e+03	2.031999e+03
2.871538e+00	1.817082e+03	1.808012e+03
3.018059e+00	1.616850e+03	1.607924e+03
3.172057e+00	1.433634e+03	1.424859e+03
3.333913e+00	1.271253e+03	1.262636e+03
3.504027e+00	1.127335e+03	1.118883e+03
3.682821e+00	9.997779e+02	9.914958e+02
3.870739e+00	8.867176e+02	8.786122e+02
4.068245e+00	7.855946e+02	7.776714e+02
4.275829e+00	6.945029e+02	6.867672e+02
4.494005e+00	6.140322e+02	6.064891e+02
4.723313e+00	5.429405e+02	5.355949e+02
4.964322e+00	4.801314e+02	4.729878e+02
5.217629e+00	4.239027e+02	4.169653e+02
5.483860e+00	3.741976e+02	3.674698e+02
5.763676e+00	3.303652e+02	3.238496e+02
6.057770e+00	2.916038e+02	2.853021e+02
6.366871e+00	2.570414e+02	2.509548e+02
6.691743e+00	2.266136e+02	2.207425e+02
7.033192e+00	1.998231e+02	1.941675e+02
7.392063e+00	1.762326e+02	1.707918e+02
7.769246e+00	1.554574e+02	1.502303e+02
8.165675e+00	1.370799e+02	1.320648e+02
8.582332e+00	1.208015e+02	1.159964e+02
9.020249e+00	2.762815e+02	2.716839e+02
9.480511e+00	2.428920e+02	2.384992e+02
9.964258e+00	2.136181e+02	2.094270e+02
1.047269e+01	2.585817e+02	2.545887e+02
1.100706e+01	2.626183e+02	2.588192e+02
1.156870e+01	2.312707e+02	2.276606e+02
1.215900e+01	2.036798e+02	2.002531e+02
1.277942e+01	1.793943e+02	1.761451e+02
1.343149e+01	1.580176e+02	1.549395e+02
1.411684e+01	1.392004e+02	1.362867e+02
1.483716e+01	1.226357e+02	1.198795e+02
1.559423e+01	1.077427e+02	1.051370e+02
1.638993e+01	9.459337e+01	9.213110e+01
1.722623e+01	8.305980e+01	8.073410e+01
1.810521e+01	7.294285e+01	7.074696e+01
1.902904e+01	6.406798e+01	6.199527e+01
2.000000e+01	5.628218e+01	5.432619e+01
