# Energie (MeV)	µ/rho (cm²/g)	µen/rho (cm²/g)
1.265535e-02	4.383512e+03	4.376480e+03
1.330109e-02	4.383512e+03	4.376480e+03
1.397978e-02	4.383512e+03	4.376480e+03
1.469311e-02	4.383512e+03	4.376480e+03
1.544283e-02	4.383512e+03	4.376480e+03
1.623081e-02	4.383512e+03	4.376480e+03
1.705899e-02	4.383512e+03	4.376480e+03
1.792943e-02	4.383512e+03	4.376480e+03
1.884429e-02	4.383512e+03	4.376480e+03
1.980583e-02	4.383512e+03	4.376480e+03
2.081643e-02	4.383512e+03	4.376480e+03
2.187859e-02	4.383512e+03	4.376480e+03
2.299496e-02	4.383512e+03	4.376480e+03
2.416828e-02	4.383512e+03	4.376480e+03
2.540148e-02	4.383512e+03	4.376480e+03
2.669760e-02	4.383512e+03	4.376480e+03
2.805986e-02	4.383512e+03	4.376480e+03
2.949162e-02	4.383512e+03	4.376480e+03
3.099645e-02	4.383512e+03	4.376480e+03
3.257805e-02	4.383512e+03	4.376480e+03
3.424036e-02	4.383512e+03	4.376480e+03
3.598749e-02	4.383512e+03	4.376480e+03
3.782377e-02	4.383512e+03	4.376480e+03
3.975374e-02	4.383512e+03	4.376480e+03
4.178219e-02	4.383512e+03	4.376480e+03
4.391414e-02	4.383512e+03	4.376480e+03
4.615488e-02	4.383512e+03	4.376480e+03
4.850995e-02	4.383512e+03	4.376480e+03
5.098519e-02	4.383512e+03	4.376480e+03
5.358673e-02	4.383512e+03	4.376480e+03
5.632102e-02	4.383512e+03	4.376480e+03
5.919482e-02	4.383512e+03	4.376480e+03
6.221526e-02	4.383512e+03	4.376480e+03
6.538982e-02	4.383512e+03	4.376480e+03
6.872636e-02	4.383512e+03	4.376480e+03
7.223315e-02	4.383512e+03	4.376480e+03
7.591888e-02	4.383512e+03	4.376480e+03
7.979267e-02	4.383512e+03	4.376480e+03
8.386413e-02	4.383512e+03	4.376480e+03
8.814333e-02	4.383512e+03	4.376480e+03
9.264088e-02	4.383512e+03	4.376480e+03
9.736792e-02	4.383512e+03	4.376480e+03
1.023362e-01	4.345797e+03	4.338765e+03
1.075579e-01	4.265620e+03	4.258589e+03
1.130461e-01	4.186925e+03	4.179895e+03
1.188143e-01	4.109683e+03	4.102656e+03
1.248769e-01	4.033869e+03	4.026843e+03
1.312487e-01	3.959334e+03	3.952310e+03
1.379458e-01	3.886177e+03	3.879154e+03
1.449845e-01	3.814373e+03	3.807352e+03
1.523824e-01	3.723695e+03	3.716675e+03
1.601578e-01	3.592956e+03	3.585936e+03
1.683299e-01	3.466817e+03	3.459797e+03
1.769190e-01	3.682873e+03	3.675853e+03
1.859464e-01	8.347933e+03	8.340916e+03
1.954344e-01	1.250190e+04	1.249488e+04
2.054065e-01	1.633774e+04	1.633073e+04
2.158874e-01	1.897302e+04	1.896601e+04
2.269032e-01	2.203355e+04	2.202654e+04
2.384810e-01	2.558795e+04	2.558096e+04
2.506496e-01	2.944625e+04	2.943926e+04
2.634391e-01	2.871303e+04	2.870604e+04
2.768812e-01	2.799807e+04	2.799108e+04
2.910091e-01	2.730091e+04	2.729393e+04
3.058580e-01	2.630560e+04	2.629862e+04
3.214645e-01	2.487561e+04	2.486864e+04
3.378674e-01	2.524653e+04	2.523956e+04
3.551072e-01	2.528622e+04	2.527926e+04
3.732267e-01	2.384752e+04	2.384057e+04
3.922708e-01	2.249071e+04	2.248376e+04
4.122865e-01	2.091189e+04	2.090496e+04
4.333236e-01	2.045909e+04	2.045216e+04
4.554341e-01	1.881796e+04	1.881104e+04
4.786728e-01	1.721693e+04	1.721002e+04
5.030973e-01	1.574105e+04	1.573415e+04
5.287681e-01	1.432017e+04	1.431329e+04
5.557487e-01	1.302810e+04	1.302124e+04
5.841060e-01	1.185442e+04	1.184757e+04
6.139102e-01	1.075385e+04	1.074702e+04
6.452353e-01	9.720914e+03	9.714105e+03
6.781586e-01	8.786792e+03	8.780008e+03
7.127620e-01	7.935298e+03	7.928540e+03
7.491309e-01	7.155112e+03	7.148376e+03
7.873557e-01	6.451694e+03	6.444979e+03
8.275308e-01	5.792357e+03	5.785673e+03
8.697559e-01	5.189877e+03	5.183229e+03
9.141356e-01	4.718488e+03	4.711874e+03
9.607797e-01	4.429427e+03	4.422846e+03
1.009804e+00	4.114944e+03	4.108398e+03
1.061330e+00	3.662648e+03	3.656148e+03
1.115484e+00	3.260136e+03	3.253682e+03
1.172402e+00	2.901925e+03	2.895519e+03
1.232225e+00	2.583140e+03	2.576783e+03
1.295099e+00	2.299438e+03	2.293132e+03
1.361182e+00	2.046959e+03	2.040706e+03
1.430637e+00	1.822263e+03	1.816067e+03
1.503636e+00	1.621922e+03	1.615786e+03
1.580360e+00	1.437257e+03	1.431184e+03
1.660998e+00	1.273678e+03	1.267673e+03
1.745751e+00	1.128777e+03	1.122843e+03
1.834829e+00	1.000419e+03	9.945599e+02
1.928452e+00	8.867146e+02	8.809326e+02
2.026852e+00	7.855683e+02	7.798666e+02
2.130273e+00	6.949984e+02	6.893798e+02
2.238971e+00	2.335685e+03	2.330152e+03
2.353216e+00	2.814468e+03	2.809024e+03
2.473289e+00	2.495691e+03	2.490338e+03
2.599490e+00	2.522071e+03	2.516813e+03
2.732130e+00	2.231177e+03	2.226016e+03
2.871538e+00	1.973879e+03	1.968818e+03
3.018059e+00	1.745333e+03	1.740374e+03
3.172057e+00	1.537092e+03	1.532239e+03
3.333913e+00	1.353740e+03	1.348994e+03
3.504027e+00	1.192300e+03	1.187665e+03
3.682821e+00	1.050152e+03	1.045629e+03
3.870739e+00	9.249881e+02	9.205798e+02
4.068245e+00	8.139663e+02	8.096739e+02
4.275829e+00	7.149205e+02	7.107457e+02
4.494005e+00	6.279609e+02	6.239047e+02
4.723313e+00	5.516111e+02	5.476743e+02
4.964322e+00	4.845749e+02	4.807579e+02
5.217629e+00	4.248466e+02	4.211495e+02
5.483860e+00	3.723817e+02	3.688042e+02
5.763676e+00	3.264233e+02	3.229650e+02
6.057770e+00	2.860398e+02	2.826998e+02
6.366871e+00	2.502250e+02	2.470024e+02
6.691743e+00	2.189190e+02	2.158126e+02
7.033192e+00	1.915526e+02	1.885612e+02
7.392063e+00	1.676287e+02	1.647509e+02
7.769246e+00	1.467129e+02	1.439473e+02
8.165675e+00	1.283251e+02	1.256702e+02
8.582332e+00	1.121344e+02	1.095886e+02
9.020249e+00	9.800299e+01	9.556490e+01
9.480511e+00	8.566735e+01	8.333579e+01
9.964258e+00	7.489779e+01	7.267160e+01
1.047269e+01	6.537176e+01	6.324972e+01
1.100706e+01	5.706059e+01	5.504114e+01
1.156870e+01	4.981673e+01	4.789788e+01
1.215900e+01	4.350227e+01	4.168167e+01
1.277942e+01	3.799723e+01	3.627220e+01
1.343149e+01	3.319717e+01	3.156478e+01
1.411684e+01	2.901120e+01	2.746829e+01
1.483716e+01	2.536021e+01	2.390344e+01
1.559423e+01	2.214982e+01	2.077571e+01
1.638993e+01	1.934613e+01	1.805100e+01
1.722623e+01	1.690366e+01	1.568363e+01
1.810521e+01	9.328711e+01	9.213822e+01
1.902904e+01	8.219698e+01	8.111518e+01
2.000000e+01	7.238435e+01	7.136563e+01
